,Year,Number_of_Patients,HB,oseast1m,osnrth1m,lsoa11,msoa11,ru11ind,rgn,laua,imd,depression_perc,alzheimers_perc,blood pressure_perc,hypertension_perc,diabeties_perc,cardiovascular disease_perc,insomnia_perc,addiction_perc,social anxiety_perc,loneliness_perc,depression_zscore,alzheimers_zscore,blood pressure_zscore,hypertension_zscore,diabeties_zscore,cardiovascular disease_zscore,insomnia_zscore,addiction_zscore,social anxiety_zscore,loneliness_zscore,loneills
57,2021,13029.0,7A1,332521.0,350330.0,W01000350,W02000088,C1,W99999999,W06000006,445.0,8.767908712511023,0.11202654098381491,10.730569715524766,10.745822337309056,0.921741461274737,6.833628672699537,0.638206865461083,0.0,0.07338099190608839,28.01933459023925,0.5528189403476317,-0.08473499492668646,1.3093916394513438,1.2636357496140653,-1.4969891180896568,0.6036897199960687,1.0103595587388077,-0.2654136810509185,0.30550144772820387,1.0153885912835934,2.7821670204511038
58,2021,26386.0,7A1,333780.0,350255.0,W01001931,W02000089,C1,W99999999,W06000006,163.0,9.459777813389616,0.12080858853941633,8.970543463110145,9.020916810862197,1.2340203122639641,6.374059975751956,0.8097983013267677,0.00016706762897620957,0.06164099491565563,27.01954886976289,1.0331525394360415,0.013916981804602681,-0.09145156226481581,-0.1022425304015707,-0.7506122112847781,0.11357156649214611,1.867782788171367,-0.2646036815933785,0.1224469168273944,0.6046720906913909,2.6704530142444565
59,2021,14355.0,7A1,329659.0,346228.0,W01000405,W02000092,C1,W99999999,W06000006,458.0,8.677166715445262,0.07623981773849314,8.074495658970006,8.148319038374632,1.1581266764547324,5.602139885779397,0.9591645992176226,0.0005443598872086314,0.12289991986678267,24.62170109289735,0.48982085301620265,-0.48674044599427585,-0.8046355122884803,-0.7932150656255216,-0.9320054018964102,-0.7096612856641987,2.6141494868346444,-0.26277444318031745,1.0776195441760061,-0.3803746325182276,2.6388599292267383
60,2021,8378.0,7A1,330337.0,343862.0,W01000420,W02000093,C1,W99999999,W06000006,1035.0,8.80340101287912,0.09016929585651572,9.573980291696389,9.62259468758478,1.2177668655876306,5.828866329791878,0.49391961843585735,0.0,0.025572313157557442,26.05671781013578,0.5774596481839629,-0.3302654847192503,0.3888369435631423,0.37420022590066565,-0.7894595338516797,-0.46786338509356334,0.2893723096598851,-0.2654136810509185,-0.43994978777311206,0.20913673209163888,0.2054032302012327
61,2021,2232.0,7A1,327933.0,342235.0,W01000355,W02000094,C1,W99999999,W06000006,562.0,9.227305113025674,0.22749748091147184,7.74718482161997,7.817468026620599,1.3593238721109417,7.276597551455905,1.0895803028540327,0.0,0.40926061838628747,26.99777234697862,0.8717571993148927,1.2123926289857518,-1.0651493317390595,-1.0552017100807152,-0.45112448384513315,1.076104595852022,3.2658221837644597,-0.2654136810509185,5.542665265962326,0.5957261965364319,9.572021886895797
62,2021,8893.0,7A1,337261.0,341758.0,W01000404,W02000095,E1,W99999999,W06000006,1495.0,5.12704857123376,0.06803822321124968,9.070445064017276,9.179291621725136,1.468979432663275,8.078764710258639,0.3453211411534403,0.0,0.24461209567927444,24.267443700245497,-1.9748665036423316,-0.5788719799376355,-0.011937703719058407,0.023167650586644804,-0.1890370006878795,1.9315951662176698,-0.45315767522807837,-0.2654136810509185,2.9754024197959126,-0.5259051733520793,-0.27373976947640655
63,2021,9505.0,7A1,329174.0,337784.0,W01000361,W02000096,D1,W99999999,W06000006,944.0,6.937218048864988,0.17567469470927377,10.397685763797746,10.513237188780764,1.127801451094921,6.9104162169062135,0.3847903462947983,0.004781213630172109,0.03133655273163236,26.05391916028113,-0.7181472498897802,0.6302481727866978,1.0444420569678707,1.0794616034024747,-1.0044856477744692,0.6855816539520705,-0.25593446787681273,-0.24223276640841893,-0.35007155593948786,0.2079870340602075,0.1433237360746727
64,2021,11119.0,7A7,314202.0,319592.0,W01000461,W02000097,D2,W99999999,W06000023,888.0,6.105290073657588,0.11914436428965448,9.960030165556942,10.02452701551312,1.7057075829693777,7.502401093522551,0.26524746930223847,0.0,0.0852997206954535,25.722317599254527,-1.295717426107008,-0.0047778625268237425,0.6961024406425227,0.6924730984354944,0.37676636389925583,1.316918245318172,-0.8532768651212304,-0.2654136810509185,0.4913428333136679,0.07176361143434103,-1.2353699030568182
65,2021,11315.0,7A7,322994.0,307813.0,W01000499,W02000099,D2,W99999999,W06000023,563.0,6.2544116083975645,0.12883834607189965,7.976648423826631,8.077201859780416,1.5885925670979597,6.485534018173027,0.4086713249208029,0.0,0.0558483927682038,22.94324972444167,-1.192189051458854,0.10411820745694884,-0.882514256409071,-0.849529691608503,0.09685005509508136,0.23245575551093212,-0.13660388641616983,-0.2654136810509185,0.032126444883412326,-1.0698900540205991,-2.3074916581940843
66,2021,6710.0,7A7,275089.0,300760.0,W01000473,W02000100,D2,W99999999,W06000023,1240.0,5.470213114002796,0.0827582565431082,10.868494825128089,11.013062385263723,2.121955430466772,7.287952490549777,0.24411500616826687,0.0,0.09623411105202602,26.220056682994443,-1.7366227958391358,-0.4135164205940651,1.4191692361597452,1.4752516157905264,1.3716393112510812,1.0882143453166875,-0.95887342181872,-0.2654136810509185,0.6618360369354293,0.2762370805935367,-1.2373386665768837
67,2021,7834.0,7A7,322255.0,296343.0,W01000476,W02000101,E2,W99999999,W06000023,1577.0,5.595238576479525,0.06400693187818639,9.484335621982165,9.582491425783486,1.6566821671240914,7.822304356378569,0.15104337552446942,0.0,0.04585608014625652,24.871766833168326,-1.649823240413292,-0.6241569611756098,0.3174867997985383,0.3424441827943504,0.2595908391478534,1.6580868182263373,-1.4239419592579952,-0.2654136810509185,-0.12367752177138418,-0.27764649421959464,-3.7445691808748496
68,2021,5959.0,7A7,310490.0,306593.0,W01000460,W02000102,E2,W99999999,W06000023,1199.0,5.501499155169573,0.03907211197749914,11.635821687731067,11.646692252374047,1.6709335738674571,9.022180986588431,0.4568110348262589,0.0,0.1807837991571631,28.337189114803266,-1.7149023045846732,-0.9042589826082446,2.029901387169928,1.9769957749839595,0.2936530910391876,2.9377242746870484,0.10394486429999086,-0.2654136810509185,1.980167166535242,1.1459646690896752,1.1765328375753563
69,2021,13333.0,7A7,310930.0,292310.0,W01000482,W02000104,C2,W99999999,W06000023,1315.0,6.683992558684229,0.04538313681246345,8.406198868940558,8.50787925837859,1.7946841395129765,6.449753218094628,0.5247059211901123,0.012766662370157717,0.06981308434729351,24.019164895043158,-0.8939503185988635,-0.8333649147695454,-0.5406257078681245,-0.508494837571814,0.5894290108918041,0.19429645575488674,0.4432080241095517,-0.20351665373453307,0.24986926613523622,-0.6278992306340057,-1.746249434429968
70,2021,9058.0,7A7,295453.0,284592.0,W01000467,W02000106,D2,W99999999,W06000023,1536.0,4.8220060679520005,0.03711555224212075,9.938591565368244,10.01843984865308,1.8625864125154739,5.898069394061314,0.46345986935510214,0.0,0.2344503877233377,23.101677144779092,-2.1866437940144547,-0.926237739187035,0.6790389921357476,0.687652933578067,0.7517220650902545,-0.39406010322987745,0.13716834742385667,-0.2654136810509185,2.816957176194836,-1.004807352451474,0.26348324294435166
71,2021,8486.0,7A7,328681.0,272387.0,W01000449,W02000107,D2,W99999999,W06000023,1417.0,5.7683043231627735,0.061343888308089366,11.519782498311697,11.612339123326334,1.7919267558057186,6.755680962865888,0.28178344003445216,0.011340866072112198,0.26179964904499736,26.282719359575367,-1.5296714763328851,-0.6540719110376216,1.9375432706885583,1.949793013964636,0.5828385949357511,0.5205604993435903,-0.7706484672907279,-0.21042938862552668,3.243397336767272,0.30197919184393107,2.0283691074451466
72,2021,3353.0,7A7,297262.0,268060.0,W01000487,W02000108,D2,W99999999,W06000023,1068.0,6.177249325909809,0.3003174032225721,9.674316906545252,9.744963502264715,1.9726187063943603,6.073769268251155,0.8098589322112627,0.0,0.0010652349908389792,25.078777138253873,-1.2457593537229001,2.0304056533888044,0.46869703917331385,0.4710988116840141,1.0147099776364097,-0.20668072234350116,1.8680857539256006,-0.2654136810509185,-0.8220735396968977,-0.19260572363252346,2.036343644527703
73,2021,10696.0,7A7,305439.0,261369.0,W01000454,W02000109,D2,W99999999,W06000023,378.0,6.100391565600518,0.08433113579166517,9.869058230655066,9.923469206774927,1.6830702721476625,5.8376628853824455,0.5123584716242039,0.2691789237051992,0.04969486311160246,24.410462461026622,-1.299118239934693,-0.3958476883254953,0.623695897626801,0.6124497789753224,0.3226609834805373,-0.4584820856014978,0.38150919847384857,1.0396553111801432,-0.06382174706172505,-0.46715241889278436,0.2748266133074009
74,2021,7592.0,7A7,303564.0,251108.0,W01000432,W02000110,D2,W99999999,W06000023,1626.0,7.03589681826093,0.12706189230571305,10.59417276836392,10.645198971397564,1.5175414353444563,5.947519646376896,0.5727903367042726,0.0,0.016827890957158115,25.846009100389832,-0.6496390184954641,0.08416264760641355,1.200830340491755,1.183956446688018,-0.07296907859000838,-0.3413226854810342,0.683480474931635,-0.2654136810509185,-0.5762961688835315,0.12257664012521241,0.46025070079615227
75,2021,8703.0,7A7,313555.0,235278.0,W01000430,W02000111,E2,W99999999,W06000023,1319.0,5.890479995865895,0.15290774099836626,10.701610471053334,10.727104648735356,1.587388701270239,6.5003480846309865,0.17131700866389585,0.002373068675950205,0.038968612293215035,25.03191924884069,-1.4448504017741073,0.37449859121010687,1.2863423464712043,1.2488140194480213,0.09397269836773364,0.24825457502689152,-1.3226368800677681,-0.2539082544640686,-0.23106955926171402,-0.21185515675680233,-1.6291524849095298
76,2021,15577.0,7A7,304428.0,228720.0,W01000492,W02000113,D2,W99999999,W06000023,1063.0,6.520901352873327,0.16747011962268388,10.170754799965694,10.224544280947425,1.7695871490607475,6.381666260599743,0.411185795646473,0.28915632679561265,0.058263966339598856,25.76451128554601,-1.0071772075686678,0.5380831571217431,0.8638227636437521,0.8508581428892642,0.529444756292083,0.12168347295875977,-0.12403935719569452,1.1365124089043066,0.06979099346280807,0.08909696879862333,1.4640281376137596
77,2021,9310.0,7A7,322005.0,218245.0,W01001903,W02000114,D1,W99999999,W06000023,1479.0,6.201459391942916,0.2550459900588121,10.218328989203536,10.270371557610067,1.5035835218171754,7.0067883393792725,0.6100064485617076,0.0021614395237929836,0.04071813082580234,25.849416688893744,-1.2289513937531849,1.5218551849760904,0.9016880963224887,0.8871467864503461,-0.10632985307390486,0.7883600351374562,0.8694452269295331,-0.254934303013973,-0.20379039602632068,0.12397649291078523,1.590771105562491
78,2021,2717.0,7A2,260821.0,289553.0,W01001937,W02000116,E2,W99999999,W06000008,1356.0,5.2023586668643125,0.04231353641122352,10.580602980054918,10.689246259802838,2.2061090661137857,7.388591068135621,0.49674341064084865,0.002182643617950061,0.021807407932708384,26.02754465158658,-1.922582091408892,-0.8678468673483982,1.1900298506267235,1.2188355943305436,1.5727747069771587,1.1955427907596572,0.30348248374541076,-0.25483149850977244,-0.49865363244891436,0.19715226647550718,-2.021596011640023
79,2021,20829.0,7A2,258445.0,281872.0,W01000513,W02000117,C2,W99999999,W06000008,784.0,9.042910264089988,0.122746427771992,7.395667973137779,7.501389903606245,1.1538044669635366,4.894739458253793,0.6081519917584275,0.5113102630016486,0.1066912260151034,23.83505277544563,0.7437401490807277,0.035685444076149,-1.3449292422997143,-1.30549034119359,-0.9423359040754155,-1.4640855831186452,0.8601787135217414,2.2135886140313388,0.8248873797681333,-0.7035333229489881,3.3725899592845
80,2021,8119.0,7A2,259370.0,280694.0,W01001935,W02000118,C2,W99999999,W06000008,1449.0,7.13419238851933,0.12603050784621878,9.728402436227652,9.89806828578167,0.499207895238404,6.019118324372905,0.5033964395750926,0.0,0.023402806797863426,24.180013841333622,-0.5813968250274978,0.07257672586608493,0.5117448894328559,0.5923358853474497,-2.5068855457228962,-0.26496454341042963,0.3367269258443332,-0.2654136810509185,-0.47377756211442995,-0.5618217552396922,-0.3189485311349784
81,2021,7204.0,7A2,245856.0,262241.0,W01000506,W02000120,D2,W99999999,W06000008,1257.0,5.734332460438502,0.1371298395622589,9.14532823908282,9.270337577456402,1.25649624263284,6.213826150822681,0.4261858256097768,0.013370391878386225,0.04688662425192261,23.05167848840085,-1.5532566126966354,0.1972596095843871,0.04766344516697345,0.09526301552687215,-0.6968925458859125,-0.0573136720474244,-0.04908588374385807,-0.20058957218580512,-0.10760888325392694,-1.025347026865107,-1.6180183267689665
82,2021,5238.0,7A2,238685.0,259930.0,W01000544,W02000122,D2,W99999999,W06000008,1076.0,5.709050811848439,0.05157465523694028,8.919476399612714,9.051691987956133,1.5984592350235527,5.832819782880996,0.6475546290837653,0.0,0.057968218432702084,22.891151102029824,-1.5708085242399208,-0.7638133064827914,-0.1320969495900563,-0.0778729951941379,0.12043235361913047,-0.4636471294154181,1.0570692889354025,-0.2654136810509185,0.06517957879157746,-1.0912924039886236,-1.5556596392407886
83,2021,11978.0,7A2,257798.0,248468.0,W01000527,W02000123,D2,W99999999,W06000008,1360.0,6.700480966106603,0.07331012465639893,9.489277880354779,9.856044038830188,1.3940723488974465,5.900857164122802,0.5619011054885358,0.0141305534506449,0.06159746583493162,24.500796301552622,-0.8825031589116222,-0.519650768095667,0.321420450806813,0.5590586969652649,-0.36807223570878006,-0.3910870184136027,0.6290682034337539,-0.19690405593741228,0.12176819472389039,-0.4300428682100487,-0.28916288782179245
84,2021,10314.0,7A2,217904.0,246411.0,W01000510,W02000124,D2,W99999999,W06000008,370.0,6.784897996329434,0.07219354903922884,8.639571683972898,8.781782013113412,0.9754091173750231,5.468651212595077,0.7780645740311102,0.0,0.09018209056727855,22.860998462483284,-0.8238962115861879,-0.5321936735065504,-0.3548792049651659,-0.29160306130196223,-1.368718186424863,-0.8520235101789154,1.7092128991643587,-0.2654136810509185,0.567470614888017,-1.1036792448331518,0.36357688660675663
85,2021,20091.0,7A2,230779.0,240993.0,W01000531,W02000125,D2,W99999999,W06000008,891.0,5.913808055506119,0.03383503890805272,10.194287074184935,10.29239675514628,1.1447184372190848,5.744570659865107,0.41584547719137893,0.009605903866473626,0.05564141979558491,23.5547803277025,-1.4286547791736635,-0.9630889544702799,0.8825526128807838,0.9045875902894619,-0.9640524012199337,-0.5577625413400504,-0.1007554492418738,-0.2188410627124306,0.028899242998882604,-0.818670513440789,-1.7778534123099032
86,2021,17499.0,7A2,195558.0,237119.0,W01000566,W02000127,D2,W99999999,W06000009,936.0,5.931578944821582,0.10977213004679078,10.288237718911002,10.414805485503948,1.6892415175727855,6.347459125221061,0.42935531243439745,0.0,0.06061478873726627,24.922212515600563,-1.4163172499892291,-0.11005962382376128,0.9573299758779567,1.001517783576184,0.33741086185669406,0.08520244598757211,-0.033248312275912476,-0.2654136810509185,0.10644591693398199,-0.25692317947903,-0.7170751666296555
87,2021,5018.0,7A2,175485.0,225429.0,W01000612,W02000128,D2,W99999999,W06000009,1207.0,4.8774811682976384,0.08694326244071186,11.594924333096237,11.733886770709757,1.532435120308956,8.292590564589386,0.30718507828865677,0.0,0.09237614417420444,26.830521964635107,-2.1481299269043714,-0.36650470700258353,1.997350292474734,2.0460413527881545,-0.03737171911620581,2.1596349208660106,-0.6437193196038569,-0.2654136810509185,0.601681139312712,0.5270189822284433,-0.7760451424608638
88,2021,28155.0,7A2,195698.0,216836.0,W01000572,W02000130,C1,W99999999,W06000009,1205.0,6.9541389904268405,0.08235150319462546,8.115739918059388,8.21817956152381,1.2669402866259853,4.6769816950433105,0.588047232505901,0.014479984137352459,0.09181068734578644,21.801119253457824,-0.706399801203247,-0.4180856308626088,-0.7718083087874444,-0.7378955308817554,-0.6719302622556108,-1.6963186171018958,0.7597174782724547,-0.19520989969412675,0.5928643198062788,-1.5390824226000435,-0.7050090645630043
89,2021,8969.0,7A2,210909.0,214880.0,W01000595,W02000132,D2,W99999999,W06000009,1186.0,6.366140497530651,0.13275488866864266,11.062829356790532,11.14461623186147,1.659629088387809,6.132406177797743,0.5236639553285077,0.0,0.023186378382662923,25.959210839574823,-1.114620708875995,0.1481141738502935,1.5738443196504295,1.5794234321395113,0.2666342683472486,-0.14414597177186178,0.43800143714028844,-0.2654136810509185,-0.47715219688225996,0.16908042711354626,0.3083524563209198
90,2021,5874.0,7A2,196408.0,205018.0,W01000598,W02000134,D1,W99999999,W06000009,1142.0,7.608116389456029,0.0661153511643119,9.054677513436811,9.115965214098544,2.041807291452949,5.208357732485422,0.752858366370437,0.0,0.06916818689626655,24.79322034502769,-0.25237270648365023,-0.600472310296899,-0.024487440410802266,-0.026977799933623647,1.180077443088039,-1.1296197883584218,1.5832602963137161,-0.2654136810509185,0.23981377800580392,-0.30991374717411535,0.6778375765544287
91,2021,17267.0,7A2,190478.0,206050.0,W01000587,W02000135,C1,W99999999,W06000009,734.0,7.677535915026879,0.06786841181453514,8.128792468026285,8.191577646164099,1.5138682034430821,5.478451057643928,0.6439558935093187,0.0,0.07598026731791029,23.57325712760184,-0.2041778521071323,-0.5807795339392882,-0.7614195001767188,-0.7589604401417369,-0.08174846104206952,-0.8415722283751962,1.0390868094337384,-0.2654136810509185,0.34603034578335795,-0.8110801603867533,-0.4242143520219795
92,2021,9897.0,7A2,213283.0,204909.0,W01000616,W02000136,D2,W99999999,W06000009,1430.0,5.401788368365353,0.1038492997553679,10.566812258973046,10.639843669594098,1.7000103213501283,6.547547986696293,0.7918545634922873,0.0,0.12734383905393196,25.184894209253528,-1.7841270192493226,-0.1765929592894914,1.1790535155591073,1.1797158141988,0.3631493530412895,0.298592052316936,1.7781199354508244,-0.2654136810509185,1.1469108346957264,-0.14901235041120303,1.8786129247556183
93,2021,22689.0,7A2,195752.0,203509.0,W01000603,W02000138,D1,W99999999,W06000009,746.0,7.9067152059093155,0.080676050825276,8.804880734922746,8.908376627265634,1.476180812018227,5.744031827408523,0.6811220927919611,0.22207143628695672,0.03920622391756177,25.019174052505893,-0.04506897806390884,-0.43690660479937854,-0.22330613332061217,-0.19135824720268615,-0.17182500176239687,-0.5583371922473537,1.2248021538731995,0.8112625370163179,-0.22736462778116795,-0.21709094111616953,1.135366233042376
94,2021,7225.0,7A2,213163.0,200855.0,W01000619,W02000141,D2,W99999999,W06000009,1284.0,6.772963164598468,0.08011950198162197,9.399629531152835,9.498456860790512,1.541283988708477,5.944897447078056,0.37520215113078725,0.0,0.056566867179021235,24.21292311428792,-0.8321820284734713,-0.4431585230708713,0.250067378457847,0.2759008357329588,-0.016222060713671604,-0.34411919335244273,-0.30384560761685897,-0.2654136810509185,0.04332917315869211,-0.5483024769103485,-1.525369831320469
95,2021,5601.0,7A2,276796.0,234853.0,W01000679,W02000143,D2,W99999999,W06000010,1067.0,5.6149263376450165,0.11029907616656164,10.65880014339451,10.7251562148111,1.577177717439981,6.480659056648638,0.41882802036034333,0.03976967259585594,0.01924792030148048,24.966816095667497,-1.636154913317018,-0.10414024385944748,1.2522686749098684,1.2472711386720128,0.06956745125439166,0.22725673487135023,-0.08585201433002168,-0.07259707482629642,-0.538562144185558,-0.23859982684078013,-1.1900352518463286
96,2021,9544.0,7A2,263106.0,222415.0,W01000676,W02000145,D1,W99999999,W06000010,1446.0,6.802366247379396,0.1343714086162283,9.175976868671622,9.27677507534134,1.2133336403013977,5.426016922665181,0.6918696595397617,0.03182774863457978,0.06294203353836728,23.57656070247788,-0.8117687905379677,0.16627313817441247,0.07205735653192477,0.100360592410862,-0.8000553746069085,-0.8974918799681979,1.2785065438560097,-0.11110216488999594,0.14273320948644697,-0.8097230368704401,0.7650025284997676
97,2021,4166.0,7A2,249335.0,221261.0,W01000682,W02000146,E1,W99999999,W06000010,1215.0,6.069888982364958,0.01989583096325088,10.598001154661434,10.62638537540296,1.4483607730001606,7.60428094356228,0.3460411805197669,0.0,0.04673567839559114,26.114853085813376,-1.3202948115844815,-1.1196732144753512,1.2038774364717484,1.1690587715724694,-0.23831760798186727,1.4255704757950962,-0.449559718979973,-0.2654136810509185,-0.10996248887620229,0.23301896655272802,-2.095845143394457
98,2021,22.0,7A2,239091.0,220161.0,W01000644,W02000147,C2,W99999999,W06000010,1464.0,0.8382421692379618,0.21505376344086025,0.7034353193773484,0.7034353193773484,0.0,0.0,0.21505376344086025,0.0,0.0,1.9717850154970304,-4.952391894280563,1.0726077646259,-6.671422869574724,-6.688497336514404,-3.7000410973086413,-6.684198878684923,-1.1040892040921497,-0.2654136810509185,-0.8386830917867376,-9.685062706663293,-12.776467443098873
99,2021,25591.0,7A2,241382.0,220403.0,W01000641,W02000149,C2,W99999999,W06000010,418.0,7.292998291696321,0.004964648032142999,9.764745881188734,9.860232214948118,1.675636109261875,6.203311765251439,0.6092692311714439,0.008287758172522731,0.03924066230978015,25.654700018533863,-0.47114502893973614,-1.287400695084445,0.5406714283017109,0.562375132969818,0.30489260921567524,-0.06852699287548084,0.8657614340154829,-0.2252318716537065,-0.22682765117566703,0.04398600312956345,-0.7824686798682539
100,2021,4349.0,7A2,247013.0,208388.0,W01000695,W02000153,E1,W99999999,W06000010,503.0,7.104202870307099,0.05138506778347541,9.905203457202818,10.104808083129253,1.4963071509766153,6.295780202937361,0.20526918062381183,0.0,0.04440963079315132,25.257752555757616,-0.6022171987073105,-0.765943012218196,0.652464670146213,0.7560442128368837,-0.12372108896304233,0.030088209241267438,-1.152981670987823,-0.2654136810509185,-0.1462311142484715,-0.11908181179455295,-2.1767424643758355
101,2021,20297.0,7A2,262870.0,212873.0,W01000714,W02000154,C1,W99999999,W06000010,494.0,7.649898947531561,0.019314394137182025,8.572522057194275,8.636522112442044,1.7023847199518565,5.92904147305885,0.360668805705012,0.0038969118777823354,0.04974755513748549,24.301727364704288,-0.22336495563301278,-1.1262047086255365,-0.40824546227046465,-0.40662811064072246,0.36882439724702354,-0.36102918039010595,-0.3764671105873297,-0.24652015555811108,-0.06300015280679544,-0.5118212887700083,-2.442185193851508
102,2021,16456.0,7A2,254451.0,211551.0,W01000698,W02000156,C1,W99999999,W06000010,972.0,7.282330338528546,0.07966715123753836,9.248461720107272,9.343030557906918,1.515029328138456,6.68683337214198,0.5355230787051529,0.0,0.024164267657567504,25.44241382665859,-0.47855130901999576,-0.44823994568868153,0.12974962744079982,0.1528254510252891,-0.07897325978907871,0.44713632084118826,0.49726015137939317,-0.2654136810509185,-0.4619045726591474,-0.0432221256377828,-1.0040239060140608
103,2021,4577.0,7A2,250487.0,211063.0,W01000716,W02000157,F1,W99999999,W06000010,1209.0,6.228044429985498,0.11056925919847971,8.936253724743752,9.009370516706026,1.4785225089845724,6.330405942389375,0.4087675764410888,0.0,0.013672485235433891,23.56568023370504,-1.210494597534537,-0.10110517828855221,-0.11874351135551142,-0.11138554267718866,-0.16622811765423937,0.06701566665219923,-0.1361229283255461,-0.2654136810509185,-0.6254964637952481,-0.8141927827046317,-2.4500183916719904
104,2021,8485.0,7A2,240425.0,206679.0,W01000671,W02000159,D1,W99999999,W06000010,990.0,7.465011469550993,0.09022494612558012,8.93539505153821,9.010814114292508,1.242336404067098,6.406766960460626,0.24009182903116288,0.0,0.0684549682889773,24.455245723527966,-0.35172401605645104,-0.3296403447374781,-0.11942694804904319,-0.11024242002019304,-0.730735940903142,0.14845272149370822,-0.978976788377032,-0.2654136810509185,0.22869300023273828,-0.44875525189695015,-1.8073042500093341
105,2021,4313.0,7A2,256066.0,201943.0,W01000692,W02000160,C1,W99999999,W06000010,1188.0,7.248720071779633,0.0,9.671969389116,9.822684416646327,1.5791179850126869,7.115629210137505,0.21109271786072892,0.0,0.007866262339478456,25.977244401436877,-0.5018854055612711,-1.3431704161028222,0.466828598957058,0.5326426511750221,0.07420487996498962,0.9044360145418335,-1.1238821062035598,-0.2654136810509185,-0.7160293156682778,0.17648869597506497,-3.4177382734118273
106,2021,7312.0,7A2,244689.0,200846.0,W01000633,W02000162,D1,W99999999,W06000010,443.0,7.683047811019858,0.06847041189624894,9.192720971175698,9.25598118225565,1.3119352248157876,5.608077937325241,0.3825575734886244,0.0,0.017313930117881154,24.31007014080141,-0.20035119062341175,-0.5740170451600529,0.08538435215457137,0.08389480545195864,-0.5643879721466343,-0.7033285069558344,-0.26709138407371064,-0.2654136810509185,-0.5687176600782836,-0.5083940385766348,-1.7916961555344186
107,2021,39693.0,7A2,250604.0,200627.0,W01000653,W02000164,C1,W99999999,W06000010,1144.0,8.631011791936583,0.0852917931135612,8.404476902811163,8.496056108587286,1.281789621680567,5.241132279527323,0.49616109946763326,0.016469246523299553,0.04628148569174809,24.24791194083625,0.4577775654977675,-0.3850562705876144,-0.5419962581895411,-0.5178570798823129,-0.6364389033914452,-1.0946665798723,0.30057273988695954,-0.1855652937139261,-0.11704443552476744,-0.53392890854921,-0.4471727743238938
108,2021,11179.0,7A2,253279.0,200228.0,W01000708,W02000166,C1,W99999999,W06000010,172.0,7.800045032032635,0.08247666070125642,8.13323732816885,8.14729662989614,2.1200258779854906,5.90197706983722,0.33589346670015213,0.00719866223086757,0.01026190096217889,24.394913399383764,-0.11912528216609668,-0.4166796904650271,-0.7578817392457393,-0.7940246667965223,1.3670274926539068,-0.3898926678747283,-0.5002667109150614,-0.23051217117884865,-0.6786756004464033,-0.473540043815457,-2.7392841219679593
109,2021,9805.0,7A3,258801.0,203958.0,W01000846,W02000168,D1,W99999999,W06000011,820.0,8.40196780063754,0.003783607787903523,8.923202834065748,8.971282051061474,1.8412581410956692,5.312583165109163,0.38171005463108126,0.0,0.01031730505876236,24.91258482032283,0.298762623870031,-1.3006677554090176,-0.1291309993020923,-0.1415461556182236,0.7007454164975585,-1.0184660545967816,-0.2713263410934097,-0.2654136810509185,-0.6778117185460641,-0.26087828028938587,-2.3580030278476025
110,2021,25052.0,7A3,269302.0,201375.0,W01000754,W02000169,C1,W99999999,W06000011,766.0,8.162865881402478,0.0003294032841314702,9.275070352913607,9.316278182158447,1.8317620148084004,6.06061835129976,0.31506441709473426,0.0023797932116056643,0.024299372716135997,25.689298043259555,0.13276491524382014,-1.339470107613759,0.15092801743502746,0.1316413986737826,0.6780487486237399,-0.22070583583776607,-0.6043471441172636,-0.25387565167760123,-0.4597979628245166,0.05819902833257235,-2.3930845523155377
111,2021,19172.0,7A3,258478.0,199025.0,W01000843,W02000172,C1,W99999999,W06000011,1405.0,7.71111933281222,0.03135229547309993,9.065004862856943,9.09401228395258,1.5497787552068845,5.962948549820754,0.30819249602406007,0.0,0.049963118829258586,24.657403713289597,-0.1808623955936999,-0.9909785264663349,-0.01626767822993035,-0.044361378343763955,0.004081259613742312,-0.32486815818898784,-0.6386853657604187,-0.2654136810509185,-0.05963900113793826,-0.36570783441424126,-2.179940348353074
112,2021,6978.0,7A3,266891.0,198126.0,W01000813,W02000175,C1,W99999999,W06000011,1250.0,8.557993955563193,0.015923468970716573,8.969175399267192,9.043210957031429,1.9184084293700965,6.16938647131398,0.4196084288666344,0.0,0.006820400317227138,26.12453171111605,0.4070845657694365,-1.1642962207133212,-0.09254043405368018,-0.08458875774146801,0.8851421290477729,-0.10470744322412995,-0.08195240023585144,-0.2654136810509185,-0.73233679700973,0.23699498964791976,-1.9215032909818528
113,2021,13764.0,7A3,265488.0,195837.0,W01000821,W02000176,C1,W99999999,W06000011,859.0,9.518459519130763,0.0017318966158218357,8.832042444776352,8.889629565515518,1.7000857817330697,6.080389783484564,0.30266124145367856,0.0,0.019606954880220562,26.492957787933417,1.0738926084512617,-1.3237153831434438,-0.20168753726659827,-0.20620323672007793,0.3633297107152968,-0.1996201137272164,-0.6663244267230093,-0.2654136810509185,-0.5329639394805658,0.38834609008696747,-1.9207280586667537
